No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
288	1	370	          	1	1	 	0	07-05-2016  04:32:40PM
289	1	375	          	1	1	 	0	07-05-2016  06:37:55PM
290	1	375	          	1	1	 	0	07-05-2016  06:37:56PM
291	1	355	          	1	1	 	0	07-05-2016  06:41:46PM
292	1	380	          	1	1	 	0	07-05-2016  06:43:49PM
293	1	381	          	1	1	 	0	07-05-2016  06:57:48PM
294	1	363	          	1	1	 	0	07-05-2016  06:57:55PM
295	1	363	          	1	1	 	0	07-05-2016  06:57:55PM
296	1	363	          	1	1	 	0	07-05-2016  06:57:56PM
297	1	334	          	1	1	 	0	07-05-2016  07:08:09PM
298	1	335	          	1	1	 	0	07-05-2016  07:10:45PM
299	1	352	          	1	1	 	0	07-05-2016  07:15:56PM
300	1	352	          	1	1	 	0	07-05-2016  07:15:56PM
301	1	354	          	1	1	 	0	07-05-2016  07:16:01PM
302	1	354	          	1	1	 	0	07-05-2016  07:16:02PM
303	1	382	          	1	1	 	0	07-05-2016  07:18:13PM
304	1	351	          	1	1	 	0	07-05-2016  07:35:24PM
305	1	351	          	1	1	 	0	07-05-2016  07:35:28PM
306	1	288	          	1	1	 	0	07-05-2016  07:35:34PM
307	1	332	          	1	1	 	0	07-05-2016  07:37:27PM
308	1	328	          	1	1	 	0	07-05-2016  07:37:35PM
309	1	328	          	1	1	 	0	07-05-2016  07:37:36PM
310	1	376	          	1	1	 	0	07-05-2016  07:39:40PM
311	1	320	          	1	1	 	0	07-05-2016  07:40:20PM
312	1	386	          	1	1	 	0	07-05-2016  07:40:50PM
313	1	385	          	1	1	 	0	07-05-2016  07:40:59PM
314	1	385	          	1	1	 	0	07-05-2016  07:41:00PM
315	1	383	          	1	1	 	0	07-05-2016  07:41:07PM
316	1	365	          	1	1	 	0	07-05-2016  07:41:15PM
317	1	365	          	1	1	 	0	07-05-2016  07:41:16PM
318	1	364	          	1	1	 	0	07-05-2016  07:41:28PM
319	1	364	          	1	1	 	0	07-05-2016  07:41:29PM
320	1	368	          	1	1	 	0	07-05-2016  07:41:34PM
321	1	377	          	1	1	 	0	07-05-2016  07:41:38PM
322	1	377	          	1	1	 	0	07-05-2016  07:41:39PM
323	1	357	          	1	1	 	0	07-05-2016  07:42:55PM
324	1	313	          	1	1	 	0	07-05-2016  07:44:10PM
325	1	302	          	1	1	 	0	07-05-2016  07:44:21PM
326	1	380	          	1	1	 	0	07-06-2016  09:28:13AM
327	1	375	          	1	1	 	0	07-06-2016  09:32:45AM
328	1	375	          	1	1	 	0	07-06-2016  09:32:46AM
329	1	385	          	1	1	 	0	07-06-2016  09:38:42AM
330	1	382	          	1	1	 	0	07-06-2016  09:40:11AM
331	1	355	          	1	1	 	0	07-06-2016  09:42:39AM
332	1	352	          	1	1	 	0	07-06-2016  09:53:25AM
333	1	352	          	1	1	 	0	07-06-2016  09:53:26AM
